latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,source_file,pull_type,brightness,bright_t31,type
36.47044,3.30558,355.86,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,317.51,6.27,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47013,3.09858,352.64,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,297.23,11.18,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46977,3.1172,352.64,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,303.7,15.56,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46959,3.29751,342.94,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,306.21,3.15,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46946,3.30095,349.18,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,306.33,6.27,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46513,3.09585,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,299.11,23.44,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46559,3.11825,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,305.15,15.56,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46604,3.10005,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,301.16,23.44,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46629,3.30656,338.21,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,308.09,6.27,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46656,3.12271,352.92,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,305.56,5.15,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46694,3.10421,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,302.48,32.12,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47355,3.29567,345.16,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,306.97,3.15,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46729,3.08551,341.3,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,299.92,7.64,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46787,3.10846,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,303.26,32.12,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46827,3.09002,347.14,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,297.33,7.64,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46846,3.13141,338.11,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,305.01,8.92,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4685,3.29642,338.33,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,305.68,2.97,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46881,3.11282,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,303.39,15.56,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4692,3.09432,351.16,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,296.48,11.18,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46751,3.12707,344.15,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,305.42,5.15,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46463,3.11382,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,304.18,15.56,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47398,3.1163,341.21,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,304.31,7.41,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47454,3.30024,352.54,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,310.99,52.03,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
33.76368,-5.56421,339.75,0.56,0.51,2021-08-09,1358,N,VIIRS,n,2,306.94,2.3,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
27.17285,2.4329,335.2,0.72,0.75,2021-08-09,1356,N,VIIRS,n,2,296.33,2.51,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.85154,4.2218,343.56,0.56,0.43,2021-08-09,1218,N,VIIRS,n,2,312.72,15.35,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.69695,4.48295,343.58,0.55,0.42,2021-08-09,1218,N,VIIRS,n,2,311.32,5.07,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.6944,4.49048,345.67,0.55,0.42,2021-08-09,1218,N,VIIRS,n,2,314.46,5.07,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.65938,5.7226,337.95,0.48,0.4,2021-08-09,1218,N,VIIRS,n,2,312.49,4.58,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.65591,5.68483,350.49,0.48,0.4,2021-08-09,1218,N,VIIRS,n,2,316.04,15.17,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.62631,5.23285,344.39,0.51,0.41,2021-08-09,1218,N,VIIRS,n,2,308.84,18.6,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.57265,5.25958,354.83,0.51,0.41,2021-08-09,1218,N,VIIRS,n,2,321.42,7.36,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.5645,5.60148,351.87,0.49,0.4,2021-08-09,1218,N,VIIRS,n,2,312.38,17.36,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.55533,7.09969,356.51,0.43,0.38,2021-08-09,1218,N,VIIRS,n,2,314.35,19.95,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.55273,7.10545,356.73,0.43,0.38,2021-08-09,1218,N,VIIRS,n,2,328.63,52.81,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.5429,4.19373,343.48,0.57,0.43,2021-08-09,1218,N,VIIRS,n,2,317.04,13.31,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.52836,3.36799,352.34,0.41,0.45,2021-08-09,1218,N,VIIRS,n,2,311.45,8.19,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.5012,4.28429,349.03,0.56,0.43,2021-08-09,1218,N,VIIRS,n,2,311.17,16.75,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.49281,5.69762,367.0,0.49,0.4,2021-08-09,1218,N,VIIRS,h,2,338.27,94.47,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4834,3.30086,331.02,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,305.07,4.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47537,3.30828,367.0,0.42,0.45,2021-08-09,1218,N,VIIRS,h,2,316.77,27.8,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47555,3.30487,367.0,0.42,0.45,2021-08-09,1218,N,VIIRS,h,2,336.41,52.03,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47628,3.31259,340.01,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,307.38,27.8,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47646,3.29279,339.07,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,306.83,3.01,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4765,3.30924,352.33,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,307.19,15.44,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47739,3.29718,346.77,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,306.75,35.61,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47443,3.30385,367.0,0.42,0.45,2021-08-09,1218,N,VIIRS,h,2,344.27,35.61,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47748,3.29371,339.07,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,306.9,2.91,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47846,3.2982,345.14,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,305.89,4.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47934,3.30646,350.4,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,307.11,27.8,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4795,3.303,367.0,0.42,0.45,2021-08-09,1218,N,VIIRS,h,2,307.04,4.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.48025,3.31073,334.82,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,306.26,27.8,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.48046,3.30741,338.55,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,305.94,7.66,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.48237,3.29614,331.55,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,305.51,4.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.47839,3.30193,356.32,0.42,0.45,2021-08-09,1218,N,VIIRS,n,2,310.21,35.61,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46441,3.13306,339.06,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,304.29,5.14,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46416,3.09143,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,298.25,12.33,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4637,3.10957,355.02,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,306.2,32.12,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44991,3.10695,355.91,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,311.23,22.18,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44957,3.12559,348.48,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,303.72,13.87,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4495,3.08496,354.34,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,300.47,7.07,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4488,3.10191,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,307.25,22.18,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44868,3.12152,355.05,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,305.28,13.87,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44847,3.08026,347.26,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,299.84,7.07,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44777,3.11735,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,305.37,68.08,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44762,3.09653,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,302.53,8.72,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44744,3.07552,340.9,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,299.41,4.68,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4468,3.11291,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,305.66,68.08,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44644,3.09113,356.79,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,301.22,8.72,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44572,3.10798,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,303.49,22.18,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4455,3.12712,340.37,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,302.69,6.15,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44532,3.08602,349.48,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,300.26,6.6,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4446,3.12299,343.52,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,305.29,6.15,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44454,3.1026,356.41,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,303.91,22.18,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44423,3.08107,343.01,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,300.49,6.6,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.43586,3.10145,336.84,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,301.49,3.87,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.43714,3.10753,337.83,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,301.4,3.87,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.43801,3.093,340.71,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,302.55,7.39,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.43844,3.11366,337.5,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,301.65,4.01,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.43904,3.09768,343.62,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,302.82,7.39,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.43941,3.11824,337.24,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,302.24,4.01,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45047,3.12969,343.1,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,302.53,5.49,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44019,3.10292,345.5,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,302.95,8.09,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44151,3.10892,347.15,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,302.82,8.09,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44226,3.09219,348.77,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,302.77,8.72,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44267,3.11419,347.46,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,303.13,7.75,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44314,3.07606,338.27,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,300.53,11.89,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44335,3.0972,352.68,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,302.92,8.72,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44366,3.11871,346.07,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,305.34,7.75,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.44121,3.08742,342.25,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,301.57,6.6,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45061,3.09004,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,301.61,19.04,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45066,3.07005,337.49,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,297.53,4.68,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45172,3.0749,342.36,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,299.07,4.68,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45898,3.0879,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,302.41,12.33,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45945,3.13051,345.62,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,304.43,7.01,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46006,3.09284,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,303.2,12.33,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46012,3.07289,337.43,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,298.7,4.22,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46035,3.13466,338.46,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,304.71,5.14,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46106,3.09741,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,302.78,23.44,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45852,3.12623,354.77,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,304.71,7.01,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46118,3.07772,340.82,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,300.58,5.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46196,3.10155,356.11,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,303.53,23.44,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46218,3.08234,345.34,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,302.22,5.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46249,3.12427,355.59,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,305.31,7.01,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46283,3.10554,353.57,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,306.29,32.12,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46317,3.08685,351.46,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,300.45,12.33,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46348,3.12878,346.34,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,304.83,7.01,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.46152,3.11979,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,307.07,80.73,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.8414,4.1011,,1.5,1.2,2021-08-09,2207,Terra,MODIS,87,6.03,,17.6,N,firms_modis_sp_kabylie_aug_2021.csv,historical,314.3,297.9,0.0
36.45797,3.08324,351.62,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,301.84,5.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45704,3.09921,355.24,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,305.62,104.52,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45183,3.09559,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,304.05,19.04,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45273,3.07949,348.37,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,299.9,7.07,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45273,3.11989,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,304.58,13.87,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45362,3.12396,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,304.71,13.87,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45372,3.08406,355.35,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,301.19,7.07,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45405,3.10574,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,328.61,104.52,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45758,3.12194,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,305.31,80.73,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45451,3.12806,349.97,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,304.18,5.49,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45492,3.0693,336.95,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,297.28,4.22,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4554,3.13211,342.1,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,304.31,5.49,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45597,3.0741,340.8,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,299.22,4.22,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45597,3.09431,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,303.09,19.04,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.4567,3.11789,355.84,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,310.3,80.73,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45697,3.07869,345.96,0.43,0.46,2021-08-09,1218,N,VIIRS,n,2,300.51,5.43,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.45479,3.08894,367.0,0.43,0.46,2021-08-09,1218,N,VIIRS,h,2,302.55,19.04,D,firms_viirs_snpp_sp_kabylie_aug_2021.csv,historical,,,0.0
36.8431,4.1186,,1.5,1.2,2021-08-09,2207,Terra,MODIS,53,6.03,,9.8,N,firms_modis_sp_kabylie_aug_2021.csv,historical,308.5,297.7,0.0
36.5217,4.2096,,1.5,1.2,2021-08-09,2207,Terra,MODIS,95,6.03,,13.4,N,firms_modis_sp_kabylie_aug_2021.csv,historical,318.1,303.9,0.0
36.5644,5.6089,,1.0,1.0,2021-08-09,1245,Aqua,MODIS,63,6.03,,13.6,D,firms_modis_sp_kabylie_aug_2021.csv,historical,333.3,314.5,0.0
36.4512,3.1339,,1.2,1.1,2021-08-09,1245,Aqua,MODIS,76,6.03,,19.7,D,firms_modis_sp_kabylie_aug_2021.csv,historical,333.8,297.6,0.0
36.5088,3.2871,,1.4,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,75.9,N,firms_modis_sp_kabylie_aug_2021.csv,historical,344.8,299.9,0.0
36.5076,4.296,,1.6,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,116.5,N,firms_modis_sp_kabylie_aug_2021.csv,historical,352.3,306.9,0.0
36.5072,3.2719,,1.4,1.2,2021-08-09,2207,Terra,MODIS,85,6.03,,13.1,N,firms_modis_sp_kabylie_aug_2021.csv,historical,314.1,298.4,0.0
36.507,4.1732,,1.5,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,72.8,N,firms_modis_sp_kabylie_aug_2021.csv,historical,341.7,304.6,0.0
36.506,4.2791,,1.6,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,61.1,N,firms_modis_sp_kabylie_aug_2021.csv,historical,337.4,303.9,0.0
36.4984,3.2883,,1.4,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,44.4,N,firms_modis_sp_kabylie_aug_2021.csv,historical,332.8,300.9,0.0
36.4979,4.1947,,1.5,1.2,2021-08-09,2207,Terra,MODIS,71,6.03,,21.0,N,firms_modis_sp_kabylie_aug_2021.csv,historical,319.5,304.0,0.0
36.4968,3.273,,1.4,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,21.9,N,firms_modis_sp_kabylie_aug_2021.csv,historical,320.9,299.4,0.0
36.4964,4.2956,,1.6,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,91.6,N,firms_modis_sp_kabylie_aug_2021.csv,historical,345.7,303.0,0.0
36.4962,4.1769,,1.5,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,140.1,N,firms_modis_sp_kabylie_aug_2021.csv,historical,357.8,307.8,0.0
36.4955,4.3013,,1.6,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,29.3,N,firms_modis_sp_kabylie_aug_2021.csv,historical,322.5,300.8,0.0
36.4949,4.2793,,1.6,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,99.5,N,firms_modis_sp_kabylie_aug_2021.csv,historical,348.2,303.3,0.0
36.4944,4.1575,,1.5,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,46.2,N,firms_modis_sp_kabylie_aug_2021.csv,historical,331.1,303.0,0.0
36.494,4.2858,,1.6,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,195.0,N,firms_modis_sp_kabylie_aug_2021.csv,historical,367.2,305.7,0.0
36.4921,4.267,,1.6,1.2,2021-08-09,2207,Terra,MODIS,90,6.03,,17.5,N,firms_modis_sp_kabylie_aug_2021.csv,historical,316.2,300.5,0.0
36.4912,3.3211,,1.4,1.2,2021-08-09,2207,Terra,MODIS,58,6.03,,11.5,N,firms_modis_sp_kabylie_aug_2021.csv,historical,313.4,299.0,0.0
36.4853,4.2965,,1.6,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,95.1,N,firms_modis_sp_kabylie_aug_2021.csv,historical,346.1,305.1,0.0
36.4853,3.3274,,1.4,1.2,2021-08-09,2207,Terra,MODIS,93,6.03,,16.0,N,firms_modis_sp_kabylie_aug_2021.csv,historical,317.1,299.7,0.0
36.4845,4.3025,,1.6,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,37.3,N,firms_modis_sp_kabylie_aug_2021.csv,historical,325.2,301.2,0.0
36.4838,4.2805,,1.6,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,74.1,N,firms_modis_sp_kabylie_aug_2021.csv,historical,340.5,304.7,0.0
36.4495,3.0664,,1.2,1.1,2021-08-09,1245,Aqua,MODIS,60,6.03,,20.2,D,firms_modis_sp_kabylie_aug_2021.csv,historical,332.1,294.5,0.0
36.4829,4.2872,,1.6,1.2,2021-08-09,2207,Terra,MODIS,100,6.03,,138.2,N,firms_modis_sp_kabylie_aug_2021.csv,historical,356.1,306.0,0.0
36.4491,3.1218,,1.2,1.1,2021-08-09,1245,Aqua,MODIS,98,6.03,,80.5,D,firms_modis_sp_kabylie_aug_2021.csv,historical,357.5,297.7,0.0
